player_id,player_name,level,games_played,at_bats,runs,hits,doubles,triples,home_runs,rbi,walks,strikeouts_batting,stolen_bases,caught_stealing,left_on_base,ground_into_double_play,innings_pitched,hits_allowed,runs_allowed,earned_runs,walks_allowed,strikeouts_pitching,home_runs_allowed,inherited_runners,inherited_runners_scored,batting_average,on_base_percentage,slugging_percentage,era,whip,strike_percentage,ops,primary_position
668974,Maverick Handley,AAA,1,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.3333333333333333,NA,NA,0,0.8333333333333333,Batter
669002,Connor Scott,AA,1,5,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,NA,NA,0,0.4,Batter
669023,Jeter Downs,AAA,5,18,3,4,0,0,1,1,2,10,1,0,8,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3,0.3888888888888889,NA,NA,0,0.6888888888888889,Batter
669065,Kyle Stowers,AAA,1,4,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669087,Sam Huff,AAA,4,11,3,4,3,0,0,0,3,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.5,0.6363636363636364,NA,NA,0,1.1363636363636362,Batter
669091,Matt Cronin,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,NA,NA,NA,0,0,84.61538461538461,NA,Pitcher
669091,Matt Cronin,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,80,NA,Pitcher
669111,John McMillon,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,0,0,0,NA,NA,NA,4.5,1,54.166666666666664,NA,Pitcher
669142,Tanner Burns,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,1,3,0,1,0,NA,NA,NA,0,0.8333333333333334,50,NA,Pitcher
669145,Bruce Zimmermann,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,0,2,1,0,0,NA,NA,NA,9,2,67.3469387755102,NA,Pitcher
669165,Kyle Hurt,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,70,NA,Pitcher
669199,Lake Bachar,AAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,5,0,0,3,6,0,3,2,NA,NA,NA,0,1.2903225806451613,61.27442722371967,NA,Pitcher
669200,Mason McCoy,AAA,5,20,1,1,1,0,0,0,1,7,1,0,15,2,0,0,0,0,0,0,0,0,0,0.05,0.09523809523809523,0.1,NA,NA,0,0.19523809523809524,Batter
669208,Ryan Bliss,AAA,2,5,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5555555555555556,0.2,NA,NA,0,0.7555555555555555,Batter
669219,Je'Von Ward,A+,3,10,2,3,1,0,1,4,3,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0.3,0.46153846153846156,0.7,NA,NA,0,1.1615384615384614,Batter
669227,Kendall Simmons,AA,1,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,1.3333333333333333,NA,NA,0,1.8333333333333333,Batter
669234,Justyn-Henry Malloy,AAA,1,4,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669236,Jeremiah Jackson,AA,3,11,0,1,1,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,NA,NA,0,0.2727272727272727,Batter
669247,Chris Clarke,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,3,0,0,5,1,0,0,0,NA,NA,NA,0,2.5,59.154929577464785,NA,Pitcher
669256,Nick Solak,AAA,4,12,2,2,0,0,0,0,2,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2857142857142857,0.16666666666666666,NA,NA,0,0.45238095238095233,Batter
669270,Joel Kuhnel,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,0,0,0,1,0,1,1,NA,NA,NA,0,1.8181818181818181,73.33333333333333,NA,Pitcher
669283,Drew Parrish,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,0,0,NA,NA,NA,0,0.4,65.625,NA,Pitcher
669288,Daniel Johnson,AAA,2,9,2,3,0,0,1,1,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,NA,NA,0,1,Batter
669308,Sean Reynolds,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,3,2,2,1,3,0,3,3,NA,NA,NA,8.181818181818182,1.8181818181818181,63.975155279503106,NA,Pitcher
669309,Joe Perez,AA,1,4,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669326,Bryce Teodosio,AAA,2,7,0,1,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,NA,NA,0,0.2857142857142857,Batter
669332,A.J. Labas,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,2,2,NA,NA,NA,4.5,0.5,75,NA,Pitcher
669336,Joe Gray Jr.,AA,1,3,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669343,Julian Bosnic,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1,0,0,1,2,0,0,0,NA,NA,NA,0,1.6666666666666667,57.14285714285714,NA,Pitcher
669347,David Avitia,A+,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669357,Nolan Gorman,AAA,1,5,2,3,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1.8,NA,NA,0,2.4,Batter
669360,Trei Cruz,AA,2,7,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.25,0.14285714285714285,NA,NA,0,0.39285714285714285,Batter
669361,Brandon Birdsell,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6,3,3,2,6,2,0,0,NA,NA,NA,5.1923076923076925,1.5384615384615383,62.88659793814433,NA,Pitcher
669364,Xavier Edwards,AAA,1,5,2,3,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,NA,NA,0,1.4,Batter
669366,Trey Dillard,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,NA,NA,NA,0,0,63.1578947368421,NA,Pitcher
669369,Bryce Johnson,AAA,2,6,1,1,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.2857142857142857,0.5,NA,NA,0,0.7857142857142857,Batter
669374,Keston Hiura,AAA,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
669379,Mason Denaburg,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2,2,2,2,1,0,0,0,NA,NA,NA,180,40,44.44444444444444,NA,Pitcher
669384,Raynel Delgado,AAA,2,6,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.3333333333333333,NA,NA,0,0.5,Batter
669386,Trevor Hauver,AAA,5,15,4,5,1,0,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.47368421052631576,0.4,NA,NA,0,0.8736842105263158,Batter
669392,Samad Taylor,AAA,3,13,3,3,0,0,1,2,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.23076923076923078,0.46153846153846156,NA,NA,0,0.6923076923076923,Batter
669394,Jake Burger,AAA,1,4,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.6,0.5,NA,NA,0,1.1,Batter
669397,Nick Allen,AAA,1,5,1,2,0,1,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.8,NA,NA,0,1.2000000000000002,Batter
669398,Gage Workman,AA,3,11,2,4,2,0,0,2,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0.4166666666666667,0.5454545454545454,NA,NA,0,0.9621212121212122,Batter
669419,Michael Hobbs,AA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,4,0,0,0,NA,NA,NA,4.5,1,67.31182795698925,NA,Pitcher
669420,Tim Cate,AAA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6,1,0,0,4,0,2,0,NA,NA,NA,0,1.1538461538461537,68.11755952380952,NA,Pitcher
669442,Alerick Soularie,AA,2,5,1,0,0,0,0,0,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,NA,NA,0,0.2857142857142857,Batter
669445,Adam Laskey,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2,0,0,1,5,0,0,0,NA,NA,NA,0,0.7142857142857143,75.80645161290323,NA,Pitcher
669449,Jake Palisch,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,1,4,0,0,0,NA,NA,NA,6,2,68.88888888888889,NA,Pitcher
669450,Cooper Hummel,AAA,4,17,2,6,2,0,1,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0.35294117647058826,0.35294117647058826,0.6470588235294118,NA,NA,0,1,Batter
669471,Devin Mann,AAA,2,8,3,4,1,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.625,NA,NA,0,1.125,Batter
669639,Nolan Clenney,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,1,0,1,3,0,2,0,NA,NA,NA,0,0.9090909090909091,63.63636363636363,NA,Pitcher
669668,Cameron Junker,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1,1,2,0,0,0,0,NA,NA,NA,90,20,27.27272727272727,NA,Pitcher
669697,Andrew Schultz,AA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,3,6,0,0,0,NA,NA,NA,2.25,1.75,56.50574712643678,NA,Pitcher
669704,Kade Strowd,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,NA,NA,NA,0,0,72,NA,Pitcher
669717,Will Wilson,AAA,1,4,2,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,NA,NA,0,1.25,Batter
669722,Logan Davidson,AAA,1,5,2,3,1,1,1,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1.8,NA,NA,0,2.4,Batter
669724,Brenan Hanifee,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1,0,0,1,1,0,2,1,NA,NA,NA,0,1.8181818181818181,62.96296296296296,NA,Pitcher
669735,Chris Rodriguez,AA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,2,0,0,0,NA,NA,NA,9,1.5,65.84967320261438,NA,Pitcher
669740,Travis MacGregor,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,3,0,0,0,NA,NA,NA,6,1.6666666666666667,75,NA,Pitcher
669742,Darick Hall,AAA,2,7,1,3,1,0,1,5,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0.5555555555555556,1,NA,NA,0,1.5555555555555556,Batter
669743,Alex Call,AAA,4,12,5,4,0,0,2,7,3,3,1,0,7,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4666666666666667,0.8333333333333334,NA,NA,0,1.3,Batter
669796,Jose E. Hernandez,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,2,0,0,0,1,0,2,0,NA,NA,NA,0,1.6666666666666665,80.55555555555556,NA,Pitcher
669899,Ryan Ward,AAA,4,16,3,5,1,1,1,4,4,6,0,0,11,1,0,0,0,0,0,0,0,0,0,0.3125,0.45,0.6875,NA,NA,0,1.1375,Batter
669911,Michael Toglia,AAA,1,5,1,2,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.8,NA,NA,0,1.2000000000000002,Batter
669912,Kirby Snead,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,50,NA,Pitcher
669920,Jason Alexander,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,3,6,0,0,0,NA,NA,NA,0,1,58.57142857142858,NA,Pitcher
669935,A.J. Alexy,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,3,2,0,0,0,NA,NA,NA,2.25,1.25,58.44155844155844,NA,Pitcher
670036,Matt Festa,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,NA,NA,NA,0,0,66.66666666666666,NA,Pitcher
670081,Scott Engler,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,NA,NA,NA,0,1,72.41379310344827,NA,Pitcher
670092,Trenton Brooks,AAA,1,5,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,NA,NA,0,0.4,Batter
670097,Zack Short,AAA,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
670102,Bowden Francis,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,8,0,0,0,NA,NA,NA,0,0.25,75.86206896551724,NA,Pitcher
670103,Raymond Burgos,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,73.33333333333333,NA,Pitcher
670113,Jim Haley,AAA,1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,NA,NA,0,0.75,Batter
670148,Nate Mondou,AAA,4,14,3,4,1,0,0,1,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.4444444444444444,0.35714285714285715,NA,NA,0,0.8015873015873016,Batter
670156,Miles Mastrobuoni,AAA,1,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
670184,Pedro Alfonseca,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,66.66666666666666,NA,Pitcher
670190,Carter Bins,AA,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
670208,Matt Fraizer,AA,2,7,0,1,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.3333333333333333,0.14285714285714285,NA,NA,0,0.47619047619047616,Batter
670208,Matt Fraizer,AAA,1,4,2,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.75,NA,NA,0,1.25,Batter
670223,Matt Mervis,AAA,2,6,0,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
670224,Kameron Misner,AAA,1,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
670231,John Rave,AAA,2,10,2,3,0,0,1,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.6,NA,NA,0,0.8999999999999999,Batter
670232,Ramón Rodríguez,A+,3,11,0,1,1,0,0,1,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.16666666666666666,0.18181818181818182,NA,NA,0,0.3484848484848485,Batter
670237,Jake Slaughter,AAA,5,17,1,2,0,0,0,0,2,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.21052631578947367,0.11764705882352941,NA,NA,0,0.3281733746130031,Batter
670242,Matt Wallner,AAA,3,11,1,1,1,0,0,0,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.2857142857142857,0.18181818181818182,NA,NA,0,0.4675324675324675,Batter
670276,Cal Stevenson,AAA,2,5,3,3,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.75,1.2,NA,NA,0,1.95,Batter
670329,Rico Garcia,AAA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,8,0,1,0,NA,NA,NA,0,0.8,63.095238095238095,NA,Pitcher
670351,Jose Rojas,AAA,2,7,1,1,0,0,1,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.25,0.5714285714285714,NA,NA,0,0.8214285714285714,Batter
670401,Tyree Thompson,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,NA,NA,NA,0,0.5,70.37037037037037,NA,Pitcher
670405,Christian Young,A,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,4,6,6,2,3,1,4,0,NA,NA,NA,24.545454545454543,2.727272727272727,69.4980694980695,NA,Pitcher
670860,Lazaro Armenteros,AAA,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,NA,0,3,Batter
670867,Kevin Maitan,A+,3,12,1,3,0,1,0,0,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.4166666666666667,NA,NA,0,0.6666666666666667,Batter
670868,Abrahan Gutierrez,AA,1,4,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
670869,Livan Soto,AAA,2,7,1,2,0,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.375,0.2857142857142857,NA,NA,0,0.6607142857142857,Batter
670870,Yunior Severino,AAA,5,20,2,4,0,0,1,4,0,7,1,0,14,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.35,NA,NA,0,0.55,Batter
670871,Guillermo Zuñiga,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,NA,NA,NA,4.5,1,59.09090909090909,NA,Pitcher
670897,Daison Acosta,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,NA,NA,NA,0,2,90,NA,Pitcher
670919,Luis Santana,AA,1,4,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0.25,0.4,0.25,NA,NA,0,0.65,Batter
670970,Adrian Morejon,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,52.94117647058824,NA,Pitcher
670990,Yohan Ramírez,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,NA,NA,NA,0,1,56.666666666666664,NA,Pitcher
671080,Jeremy Arocho,AA,1,2,2,1,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.75,2,NA,NA,0,2.75,Batter
671083,Buddy Kennedy,AAA,3,12,5,7,2,0,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.6153846153846154,0.75,NA,NA,0,1.3653846153846154,Batter
671088,Tanner Morris,AAA,1,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
671106,Logan Allen,AAA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,10,5,5,2,6,1,0,0,NA,NA,NA,5.421686746987952,1.4457831325301203,59.928320878450506,NA,Pitcher
671109,Jake Eder,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,2,10,1,0,0,NA,NA,NA,1.5,0.8333333333333334,59.13978494623656,NA,Pitcher
671111,Sammy Peralta,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,NA,NA,NA,0,2,52.63157894736842,NA,Pitcher
671117,Darren Baker,AAA,5,19,4,5,1,0,0,2,3,6,1,0,12,1,0,0,0,0,0,0,0,0,0,0.2631578947368421,0.36363636363636365,0.3157894736842105,NA,NA,0,0.6794258373205742,Batter
671131,Jackson Rutledge,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,2,3,1,0,0,NA,NA,NA,1.2857142857142858,0.5714285714285714,66.66666666666666,NA,Pitcher
671155,Ivan Johnson,AAA,2,6,0,1,1,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.375,0.3333333333333333,NA,NA,0,0.7083333333333333,Batter
671217,Sam Praytor,A+,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
671221,Drew Waters,AAA,2,9,2,3,0,0,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.4,0.6666666666666666,NA,NA,0,1.0666666666666667,Batter
671271,Jeisson Rosario,AA,1,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,1,NA,NA,0,1.5,Batter
671272,David García,A,1,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
671284,Tim Elko,AA,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
671284,Tim Elko,AAA,1,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,NA,NA,0,1.2,Batter
671286,Johnathan Rodriguez,AAA,2,8,2,3,0,0,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,0.375,1.125,NA,NA,0,1.5,Batter
671287,Phil Clarke,AAA,2,9,0,1,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.2222222222222222,NA,NA,0,0.3333333333333333,Batter
671382,Cameron Foster,AA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,NA,NA,NA,0,0.6666666666666666,71.73913043478261,NA,Pitcher
671655,George Valera,AAA,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
671732,Lawrence Butler,AAA,1,5,2,2,1,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.6,NA,NA,0,1,Batter
671748,Casey Yamauchi,A,1,4,1,2,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.6,0.75,NA,NA,0,1.35,Batter
671748,Casey Yamauchi,A+,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
671913,Damiano Palmegiani,AAA,8,34,4,8,2,0,2,6,4,11,1,0,18,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0.3157894736842105,0.47058823529411764,NA,NA,0,0.7863777089783281,Batter
671925,Matt Coutney,A+,2,8,0,1,0,0,0,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,NA,NA,0,0.25,Batter
671956,Noah Myers,A,1,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,NA,NA,0,0.3333333333333333,Batter
671976,Tristan Peters,AAA,1,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,Batter
672012,Tyler Black,AAA,2,5,1,2,0,0,0,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.4,0.5714285714285714,0.4,NA,NA,0,0.9714285714285714,Batter
672013,T.J. Schofield-Sam,A,2,9,1,4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0.4444444444444444,0.7777777777777778,NA,NA,0,1.2222222222222223,Batter
672013,T.J. Schofield-Sam,A+,1,3,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,NA,NA,0,0.25,Batter
672016,Denzel Clarke,AA,3,9,2,3,2,0,0,3,3,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.5555555555555556,NA,NA,0,1.0555555555555556,Batter
672018,Dasan Brown,A+,1,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0,NA,NA,0,0.4,Batter
672018,Dasan Brown,AA,1,4,0,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
672078,Eric Pardinho,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,0,0,NA,NA,NA,9,1,56.666666666666664,NA,Pitcher
672282,Reid Detmers,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,7,7,0,8,4,0,0,NA,NA,NA,12.6,2,64.83516483516483,NA,Pitcher
672356,Gabriel Arias,AAA,1,4,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,NA,NA,0,0.5,Batter
672357,Jordy Barley,AA,1,2,1,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0,NA,NA,0,0.5,Batter
672359,Tirso Ornelas,AAA,4,15,4,6,0,0,2,6,2,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0.4,0.47058823529411764,0.8,NA,NA,0,1.2705882352941176,Batter
672361,Agustin Ruiz,A+,3,10,1,2,0,0,1,3,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0.2727272727272727,0.5,NA,NA,0,0.7727272727272727,Batter
672373,Jeferson Morales,AA,4,14,4,5,1,0,1,3,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0.4375,0.6428571428571429,NA,NA,0,1.0803571428571428,Batter
672380,Marco Jimenez,A+,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,77.77777777777779,NA,Pitcher
672391,Kaleb Ort,AAA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,NA,NA,NA,0,0.5,60,NA,Pitcher
672405,Leonardo Taveras,AA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2,0,0,2,5,0,0,0,NA,NA,NA,0,1.9047619047619047,47.43589743589743,NA,Pitcher
672463,Rafael Lantigua,AAA,9,28,2,4,2,0,0,2,5,9,0,1,21,2,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.2727272727272727,0.21428571428571427,NA,NA,0,0.487012987012987,Batter
